method,url,controller_class,handler_method,request_dto,response_dto,auth_required,backend_file,handler_line
GET,/v1/tax-advisory/active,TaxAdvisoryController,active,,List<TaxAdvisoryEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/taxadvisory/controller/TaxAdvisoryController.java,47
GET,/v1/tax-advisory/jurisdiction/{country},TaxAdvisoryController,byJurisdiction,,List<TaxAdvisoryEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/taxadvisory/controller/TaxAdvisoryController.java,52
GET,/v1/tax-advisory/revenue,TaxAdvisoryController,revenue,,BigDecimal,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/taxadvisory/controller/TaxAdvisoryController.java,57
POST,/v1/ivr/menus,IvrController,createMenu,IvrMenu,IvrMenu,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/ivr/controller/IvrController.java,13
POST,/v1/ivr/menus,IvrController,createMenu,IvrMenu,IvrMenu,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/ivr/controller/IvrController.java,13
GET,/v1/ivr/menus,IvrController,createMenu,IvrMenu,IvrMenu,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/ivr/controller/IvrController.java,13
POST,/v1/ivr/sessions,IvrController,startSession,,IvrSession,,/src/main/java/com/cbs/ivr/controller/IvrController.java,15
POST,/v1/ivr/sessions,IvrController,startSession,,IvrSession,,/src/main/java/com/cbs/ivr/controller/IvrController.java,15
POST,/v1/ivr/sessions/{sessionId}/navigate,IvrController,startSession,,IvrSession,,/src/main/java/com/cbs/ivr/controller/IvrController.java,15
POST,/v1/ivr/sessions/{sessionId}/transfer,IvrController,transfer,,IvrSession,,/src/main/java/com/cbs/ivr/controller/IvrController.java,17
POST,/v1/ivr/sessions/{sessionId}/transfer,IvrController,transfer,,IvrSession,,/src/main/java/com/cbs/ivr/controller/IvrController.java,17
POST,/v1/campaigns/{code}/approve,CampaignController,create,MarketingCampaign,MarketingCampaign,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/campaign/controller/CampaignController.java,13
POST,/v1/campaigns/{code}/launch,CampaignController,launch,,MarketingCampaign,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/campaign/controller/CampaignController.java,15
POST,/v1/campaigns/{code}/launch,CampaignController,launch,,MarketingCampaign,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/campaign/controller/CampaignController.java,15
POST,/v1/campaigns/{code}/metrics,CampaignController,launch,,MarketingCampaign,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/campaign/controller/CampaignController.java,15
GET,/v1/campaigns/{code}/performance,CampaignController,performance,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/campaign/controller/CampaignController.java,17
GET,/v1/campaigns/{code}/performance,CampaignController,performance,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/campaign/controller/CampaignController.java,17
GET,/v1/campaigns/active,CampaignController,performance,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/campaign/controller/CampaignController.java,17
POST,/v1/gl/accounts,GeneralLedgerController,createGlAccount,ChartOfAccounts,ChartOfAccounts,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/gl/controller/GeneralLedgerController.java,39
GET,/v1/gl/accounts/postable,GeneralLedgerController,getPostableAccounts,,List<ChartOfAccounts,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/gl/controller/GeneralLedgerController.java,45
GET,/v1/gl/accounts/category/{category},GeneralLedgerController,getByCategory,,List<ChartOfAccounts,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/gl/controller/GeneralLedgerController.java,51
GET,/v1/gl/journals/{id},GeneralLedgerController,getJournal,,JournalEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER','CBS_VIEWER'",/src/main/java/com/cbs/gl/controller/GeneralLedgerController.java,69
GET,/v1/gl/journals,GeneralLedgerController,getJournalsByDate,,List<JournalEntry,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/gl/controller/GeneralLedgerController.java,82
GET,/v1/gl/balances/{glCode},GeneralLedgerController,getGlHistory,,List<GlBalance,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/gl/controller/GeneralLedgerController.java,100
GET,/v1/gl/reconciliation/{date},GeneralLedgerController,getReconResults,,List<SubledgerReconRun,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/gl/controller/GeneralLedgerController.java,116
POST,/v1/securitization/{code}/issue,SecuritizationController,create,SecuritizationVehicle,SecuritizationVehicle,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/securitization/controller/SecuritizationController.java,9
GET,/v1/securitization/type/{type},SecuritizationController,byType,,List<SecuritizationVehicle,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/securitization/controller/SecuritizationController.java,11
GET,/v1/securitization/type/{type},SecuritizationController,byType,,List<SecuritizationVehicle,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/securitization/controller/SecuritizationController.java,11
GET,/v1/securitization/active,SecuritizationController,byType,,List<SecuritizationVehicle,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/securitization/controller/SecuritizationController.java,11
GET,/v1/customer-behavior/customer/{id},CustomerBehaviorController,getCurrentModels,,List<CustomerBehaviorModel,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/custbehavior/controller/CustomerBehaviorController.java,31
GET,/v1/customer-behavior/customer/{id}/type/{type},CustomerBehaviorController,getByType,,CustomerBehaviorModel,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/custbehavior/controller/CustomerBehaviorController.java,37
PATCH,/v1/governance/parameters/{id},ParameterController,update,,SystemParameter,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/governance/controller/ParameterController.java,26
POST,/v1/governance/parameters/{id}/approve,ParameterController,approve,,SystemParameter,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/governance/controller/ParameterController.java,34
GET,/v1/governance/parameters/key/{key},ParameterController,getByKey,,SystemParameter,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/governance/controller/ParameterController.java,40
GET,/v1/governance/parameters/category/{category},ParameterController,getByCategory,,List<SystemParameter,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/governance/controller/ParameterController.java,47
GET,/v1/governance/parameters/{id}/audit,ParameterController,getAudit,,List<ParameterAudit,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/governance/controller/ParameterController.java,59
POST,/v1/sanctions/screen,SanctionsController,screen,,ScreeningRequest,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/sanctions/controller/SanctionsController.java,33
POST,/v1/sanctions/matches/{screeningId}/dispose/{matchId},SanctionsController,dispose,,ScreeningRequest,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/sanctions/controller/SanctionsController.java,45
GET,/v1/sanctions/pending,SanctionsController,getPending,,List<ScreeningRequest,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/sanctions/controller/SanctionsController.java,52
POST,/v1/propositions/{code}/activate,PropositionController,activate,,CustomerProposition,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/proposition/controller/PropositionController.java,23
GET,/v1/propositions/segment/{segment},PropositionController,bySegment,,List<CustomerProposition,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/proposition/controller/PropositionController.java,27
POST,/v1/advertising/{code}/go-live,AdvertisingController,create,AdPlacement,AdPlacement,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/advertising/controller/AdvertisingController.java,14
POST,/v1/advertising/{code}/performance,AdvertisingController,recordPerformance,,AdPlacement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/advertising/controller/AdvertisingController.java,16
POST,/v1/advertising/{code}/performance,AdvertisingController,recordPerformance,,AdPlacement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/advertising/controller/AdvertisingController.java,16
GET,/v1/advertising/status/{status},AdvertisingController,recordPerformance,,AdPlacement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/advertising/controller/AdvertisingController.java,16
GET,/v1/advertising/media/{type},AdvertisingController,getByMediaType,,List<AdPlacement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/advertising/controller/AdvertisingController.java,18
GET,/v1/advertising/media/{type},AdvertisingController,getByMediaType,,List<AdPlacement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/advertising/controller/AdvertisingController.java,18
POST,/v1/financial-gateway/messages,FinancialGatewayController,register,FinancialGateway,FinancialGateway,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/fingateway/controller/FinancialGatewayController.java,13
POST,/v1/financial-gateway/messages/{ref}/ack,FinancialGatewayController,ack,,GatewayMessage,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fingateway/controller/FinancialGatewayController.java,15
POST,/v1/financial-gateway/messages/{ref}/ack,FinancialGatewayController,ack,,GatewayMessage,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fingateway/controller/FinancialGatewayController.java,15
POST,/v1/financial-gateway/messages/{ref}/nack,FinancialGatewayController,ack,,GatewayMessage,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fingateway/controller/FinancialGatewayController.java,15
GET,/v1/financial-gateway/messages/queued/{gatewayId},FinancialGatewayController,queued,,List<GatewayMessage,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fingateway/controller/FinancialGatewayController.java,17
GET,/v1/financial-gateway/messages/queued/{gatewayId},FinancialGatewayController,queued,,List<GatewayMessage,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fingateway/controller/FinancialGatewayController.java,17
GET,/v1/financial-gateway/type/{type},FinancialGatewayController,queued,,List<GatewayMessage,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/fingateway/controller/FinancialGatewayController.java,17
PATCH,/v1/counterparties/{code}/exposure,CounterpartyController,updateExposure,,Counterparty,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/counterparty/controller/CounterpartyController.java,31
POST,/v1/counterparties/{code}/verify-kyc,CounterpartyController,verifyKyc,,Counterparty,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/counterparty/controller/CounterpartyController.java,38
GET,/v1/counterparties/type/{type},CounterpartyController,byType,,List<Counterparty,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/counterparty/controller/CounterpartyController.java,44
GET,/v1/counterparties/pending-kyc,CounterpartyController,pendingKyc,,List<Counterparty,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/counterparty/controller/CounterpartyController.java,50
POST,/v1/card-switch/process,CardSwitchController,process,CardSwitchTransaction,CardSwitchTransaction,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/cardswitch/controller/CardSwitchController.java,30
GET,/v1/card-switch/scheme/{scheme},CardSwitchController,getByScheme,,List<CardSwitchTransaction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/cardswitch/controller/CardSwitchController.java,34
GET,/v1/card-switch/merchant/{merchantId},CardSwitchController,getByMerchant,,List<CardSwitchTransaction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/cardswitch/controller/CardSwitchController.java,38
GET,/v1/card-switch/declines,CardSwitchController,getDeclines,,List<CardSwitchTransaction,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/cardswitch/controller/CardSwitchController.java,42
GET,/v1/card-switch/scheme/{scheme}/stats/{date},CardSwitchController,getStats,,"Map<String, Object","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/cardswitch/controller/CardSwitchController.java,46
GET,/v1/product-bundles/active,ProductBundleController,getActive,,List<ProductBundle,,/src/main/java/com/cbs/productbundle/controller/ProductBundleController.java,23
POST,/v1/product-bundles/{code}/enroll,ProductBundleController,enroll,List<String>,CustomerBundleEnrollment,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/productbundle/controller/ProductBundleController.java,27
GET,/v1/product-bundles/customer/{customerId},ProductBundleController,getEnrollments,,List<CustomerBundleEnrollment,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/productbundle/controller/ProductBundleController.java,32
POST,/v1/bank-drafts/{number}/present,BankDraftController,present,,BankDraft,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/bankdraft/controller/BankDraftController.java,23
POST,/v1/bank-drafts/{number}/pay,BankDraftController,pay,,BankDraft,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/bankdraft/controller/BankDraftController.java,27
POST,/v1/bank-drafts/{number}/stop,BankDraftController,stop,,BankDraft,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/bankdraft/controller/BankDraftController.java,31
POST,/v1/bank-drafts/{number}/reissue,BankDraftController,reissue,,BankDraft,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/bankdraft/controller/BankDraftController.java,35
POST,/v1/bank-drafts/expire-overdue,BankDraftController,expireOverdue,,"Map<String, Integer","""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/bankdraft/controller/BankDraftController.java,39
GET,/v1/bank-drafts/customer/{customerId},BankDraftController,byCustomer,,List<BankDraft,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/bankdraft/controller/BankDraftController.java,43
POST,/v1/cash-vaults/movements,CashVaultController,register,CashVault,CashVault,"""hasRole('CBS_ADMIN'",/src/main/java/com/cbs/centralcashhandling/controller/CashVaultController.java,11
POST,/v1/cash-vaults/movements/{ref}/confirm,CashVaultController,confirm,,CashMovement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/centralcashhandling/controller/CashVaultController.java,13
POST,/v1/cash-vaults/movements/{ref}/confirm,CashVaultController,confirm,,CashMovement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/centralcashhandling/controller/CashVaultController.java,13
POST,/v1/cash-vaults/{code}/reconcile,CashVaultController,confirm,,CashMovement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/centralcashhandling/controller/CashVaultController.java,13
GET,/v1/cash-vaults/type/{type},CashVaultController,getByType,,List<CashVault,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/centralcashhandling/controller/CashVaultController.java,15
GET,/v1/cash-vaults/type/{type},CashVaultController,getByType,,List<CashVault,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/centralcashhandling/controller/CashVaultController.java,15
GET,/v1/cash-vaults/{code}/movements,CashVaultController,getByType,,List<CashVault,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/centralcashhandling/controller/CashVaultController.java,15
PATCH,/v1/ma-advisory/{code}/milestone,MaAdvisoryController,updateMilestone,,MaEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/maadvisory/controller/MaAdvisoryController.java,35
POST,/v1/ma-advisory/{code}/fee,MaAdvisoryController,recordFee,,MaEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/maadvisory/controller/MaAdvisoryController.java,44
POST,/v1/ma-advisory/{code}/close,MaAdvisoryController,close,,MaEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/maadvisory/controller/MaAdvisoryController.java,51
POST,/v1/ma-advisory/{code}/terminate,MaAdvisoryController,terminate,,MaEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/maadvisory/controller/MaAdvisoryController.java,58
GET,/v1/ma-advisory/active,MaAdvisoryController,active,,List<MaEngagement,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/maadvisory/controller/MaAdvisoryController.java,65
GET,/v1/ma-advisory/pipeline,MaAdvisoryController,pipeline,,"Map<String, Long","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/maadvisory/controller/MaAdvisoryController.java,70
GET,/v1/ma-advisory/revenue,MaAdvisoryController,revenue,,BigDecimal,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/maadvisory/controller/MaAdvisoryController.java,75
GET,/v1/ma-advisory/workload,MaAdvisoryController,workload,,"Map<String, Long","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/maadvisory/controller/MaAdvisoryController.java,84
POST,/v1/contact-routing/rules,ContactRoutingController,createRule,RoutingRule,RoutingRule,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/contactcenter/controller/ContactRoutingController.java,23
GET,/v1/contact-routing/rules,ContactRoutingController,listActiveRules,,List<RoutingRule,"""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/contactcenter/controller/ContactRoutingController.java,29
POST,/v1/contact-routing/route,ContactRoutingController,routeContact,,"Map<String, String","""hasAnyRole('CBS_ADMIN','CBS_OFFICER'",/src/main/java/com/cbs/contactcenter/controller/ContactRoutingController.java,35
