method,url,caller_file,caller_line,enclosing_function,response_type,query_key,used_by_pages
POST,/v1/loans/applications/{}/approve,/cbs-frontend/src/features/lending/api/loanApi.ts,285,loanApi,BackendLoanApplicationResponse,,/cbs-frontend/src/features/lending/pages/LoanApplicationPage.tsx; /cbs-frontend/src/features/lending/pages/LoanDetailPage.tsx; /cbs-frontend/src/features/lending/pages/LoanRepaymentPage.tsx
POST,/v1/loans/applications/{}/decline,/cbs-frontend/src/features/lending/api/loanApi.ts,291,loanApi,BackendLoanApplicationResponse,,/cbs-frontend/src/features/lending/pages/LoanApplicationPage.tsx; /cbs-frontend/src/features/lending/pages/LoanDetailPage.tsx; /cbs-frontend/src/features/lending/pages/LoanRepaymentPage.tsx
POST,/v1/loans/applications/{}/disburse,/cbs-frontend/src/features/lending/api/loanApi.ts,297,loanApi,BackendLoanAccountResponse,,/cbs-frontend/src/features/lending/pages/LoanApplicationPage.tsx; /cbs-frontend/src/features/lending/pages/LoanDetailPage.tsx; /cbs-frontend/src/features/lending/pages/LoanRepaymentPage.tsx
GET,/v1/loans/{},/cbs-frontend/src/features/lending/api/loanApi.ts,302,loanApi,BackendLoanAccountResponse,,/cbs-frontend/src/features/lending/pages/LoanApplicationPage.tsx; /cbs-frontend/src/features/lending/pages/LoanDetailPage.tsx; /cbs-frontend/src/features/lending/pages/LoanRepaymentPage.tsx
GET,/v1/loans/number/{},/cbs-frontend/src/features/lending/api/loanApi.ts,305,loanApi,BackendLoanAccountResponse,,/cbs-frontend/src/features/lending/pages/LoanApplicationPage.tsx; /cbs-frontend/src/features/lending/pages/LoanDetailPage.tsx; /cbs-frontend/src/features/lending/pages/LoanRepaymentPage.tsx
GET,/v1/loans/customer/{},/cbs-frontend/src/features/lending/api/loanApi.ts,308,loanApi,BackendLoanAccountResponse[],,/cbs-frontend/src/features/lending/pages/LoanApplicationPage.tsx; /cbs-frontend/src/features/lending/pages/LoanDetailPage.tsx; /cbs-frontend/src/features/lending/pages/LoanRepaymentPage.tsx
GET,/v1/loans/{},/cbs-frontend/src/features/lending/api/loanApi.ts,313,loanApi,BackendLoanAccountResponse,,/cbs-frontend/src/features/lending/pages/LoanApplicationPage.tsx; /cbs-frontend/src/features/lending/pages/LoanDetailPage.tsx; /cbs-frontend/src/features/lending/pages/LoanRepaymentPage.tsx
POST,/v1/loans/{}/repayment,/cbs-frontend/src/features/lending/api/loanApi.ts,318,loanApi,BackendScheduleEntryDto,,/cbs-frontend/src/features/lending/pages/LoanApplicationPage.tsx; /cbs-frontend/src/features/lending/pages/LoanDetailPage.tsx; /cbs-frontend/src/features/lending/pages/LoanRepaymentPage.tsx
GET,/v1/leases,/cbs-frontend/src/features/lending/api/leaseApi.ts,6,leaseApi,LeaseContract[],,/cbs-frontend/src/features/lending/pages/LeaseDetailPage.tsx; /cbs-frontend/src/features/lending/pages/LeaseListPage.tsx
GET,/v1/leases/{},/cbs-frontend/src/features/lending/api/leaseApi.ts,8,leaseApi,LeaseContract,,/cbs-frontend/src/features/lending/pages/LeaseDetailPage.tsx; /cbs-frontend/src/features/lending/pages/LeaseListPage.tsx
GET,/v1/leases/{}/amortization,/cbs-frontend/src/features/lending/api/leaseApi.ts,11,leaseApi,AmortizationRow[],,/cbs-frontend/src/features/lending/pages/LeaseDetailPage.tsx; /cbs-frontend/src/features/lending/pages/LeaseListPage.tsx
GET,/v1/collections/stats,/cbs-frontend/src/features/lending/api/collectionsApi.ts,12,collectionsApi,CollectionStats,,/cbs-frontend/src/features/lending/pages/CollectionsPage.tsx
GET,/v1/collections/dpd-aging,/cbs-frontend/src/features/lending/api/collectionsApi.ts,14,collectionsApi,DpdAging[],,/cbs-frontend/src/features/lending/pages/CollectionsPage.tsx
GET,/v1/collections/cases,/cbs-frontend/src/features/lending/api/collectionsApi.ts,17,collectionsApi,CollectionCase[],,/cbs-frontend/src/features/lending/pages/CollectionsPage.tsx
GET,/v1/collections/cases/{},/cbs-frontend/src/features/lending/api/collectionsApi.ts,19,collectionsApi,CollectionCase,,/cbs-frontend/src/features/lending/pages/CollectionsPage.tsx
GET,/v1/collections/dunning-queue,/cbs-frontend/src/features/lending/api/collectionsApi.ts,22,collectionsApi,DunningQueueItem[],,/cbs-frontend/src/features/lending/pages/CollectionsPage.tsx
POST,/v1/collections/dunning-queue/{}/outcome,/cbs-frontend/src/features/lending/api/collectionsApi.ts,25,collectionsApi,DunningQueueItem,,/cbs-frontend/src/features/lending/pages/CollectionsPage.tsx
GET,/v1/collections/write-off-requests,/cbs-frontend/src/features/lending/api/collectionsApi.ts,28,collectionsApi,WriteOffRequest[],,/cbs-frontend/src/features/lending/pages/CollectionsPage.tsx
POST,/v1/collections/write-off-requests,/cbs-frontend/src/features/lending/api/collectionsApi.ts,36,collectionsApi,WriteOffRequest,,/cbs-frontend/src/features/lending/pages/CollectionsPage.tsx
GET,/v1/collections/recovery,/cbs-frontend/src/features/lending/api/collectionsApi.ts,39,collectionsApi,RecoveryRecord[],,/cbs-frontend/src/features/lending/pages/CollectionsPage.tsx
POST,/v1/collections/recovery,/cbs-frontend/src/features/lending/api/collectionsApi.ts,47,collectionsApi,RecoveryRecord,,/cbs-frontend/src/features/lending/pages/CollectionsPage.tsx
GET,/v1/credit-facilities,/cbs-frontend/src/features/lending/api/facilityApi.ts,13,facilityApi,CreditFacility[],,/cbs-frontend/src/features/lending/pages/FacilityDetailPage.tsx; /cbs-frontend/src/features/lending/pages/FacilityListPage.tsx
GET,/v1/credit-facilities/{},/cbs-frontend/src/features/lending/api/facilityApi.ts,16,facilityApi,CreditFacility,,/cbs-frontend/src/features/lending/pages/FacilityDetailPage.tsx; /cbs-frontend/src/features/lending/pages/FacilityListPage.tsx
GET,/v1/credit-facilities/{}/sub-limits,/cbs-frontend/src/features/lending/api/facilityApi.ts,19,facilityApi,SubLimit[],,/cbs-frontend/src/features/lending/pages/FacilityDetailPage.tsx; /cbs-frontend/src/features/lending/pages/FacilityListPage.tsx
GET,/v1/credit-facilities/{}/drawdowns,/cbs-frontend/src/features/lending/api/facilityApi.ts,22,facilityApi,Drawdown[],,/cbs-frontend/src/features/lending/pages/FacilityDetailPage.tsx; /cbs-frontend/src/features/lending/pages/FacilityListPage.tsx
GET,/v1/credit-facilities/{}/utilization-history,/cbs-frontend/src/features/lending/api/facilityApi.ts,25,facilityApi,UtilizationPoint[],,/cbs-frontend/src/features/lending/pages/FacilityDetailPage.tsx; /cbs-frontend/src/features/lending/pages/FacilityListPage.tsx
GET,/v1/credit-facilities/{}/covenants,/cbs-frontend/src/features/lending/api/facilityApi.ts,28,facilityApi,Covenant[],,/cbs-frontend/src/features/lending/pages/FacilityDetailPage.tsx; /cbs-frontend/src/features/lending/pages/FacilityListPage.tsx
POST,/v1/credit-facilities/{}/drawdowns,/cbs-frontend/src/features/lending/api/facilityApi.ts,31,facilityApi,Drawdown,,/cbs-frontend/src/features/lending/pages/FacilityDetailPage.tsx; /cbs-frontend/src/features/lending/pages/FacilityListPage.tsx
GET,/v1/collaterals,/cbs-frontend/src/features/lending/api/collateralApi.ts,6,collateralApi,Collateral[],,/cbs-frontend/src/features/lending/pages/CollateralDetailPage.tsx; /cbs-frontend/src/features/lending/pages/CollateralRegisterPage.tsx
GET,/v1/collaterals/{},/cbs-frontend/src/features/lending/api/collateralApi.ts,9,collateralApi,Collateral,,/cbs-frontend/src/features/lending/pages/CollateralDetailPage.tsx; /cbs-frontend/src/features/lending/pages/CollateralRegisterPage.tsx
GET,/v1/collaterals/{}/valuation-history,/cbs-frontend/src/features/lending/api/collateralApi.ts,12,collateralApi,ValuationHistoryItem[],,/cbs-frontend/src/features/lending/pages/CollateralDetailPage.tsx; /cbs-frontend/src/features/lending/pages/CollateralRegisterPage.tsx
POST,/v1/collaterals,/cbs-frontend/src/features/lending/api/collateralApi.ts,15,collateralApi,Collateral,,/cbs-frontend/src/features/lending/pages/CollateralDetailPage.tsx; /cbs-frontend/src/features/lending/pages/CollateralRegisterPage.tsx
POST,/v1/collaterals/{}/request-valuation,/cbs-frontend/src/features/lending/api/collateralApi.ts,18,collateralApi,void,,/cbs-frontend/src/features/lending/pages/CollateralDetailPage.tsx; /cbs-frontend/src/features/lending/pages/CollateralRegisterPage.tsx
PATCH,/v1/collaterals/{}/insurance,/cbs-frontend/src/features/lending/api/collateralApi.ts,21,collateralApi,Collateral,,/cbs-frontend/src/features/lending/pages/CollateralDetailPage.tsx; /cbs-frontend/src/features/lending/pages/CollateralRegisterPage.tsx
POST,/v1/collaterals/{}/perfect,/cbs-frontend/src/features/lending/api/collateralApi.ts,24,collateralApi,Collateral,,/cbs-frontend/src/features/lending/pages/CollateralDetailPage.tsx; /cbs-frontend/src/features/lending/pages/CollateralRegisterPage.tsx
POST,/v1/collaterals/{}/release,/cbs-frontend/src/features/lending/api/collateralApi.ts,27,collateralApi,Collateral,,/cbs-frontend/src/features/lending/pages/CollateralDetailPage.tsx; /cbs-frontend/src/features/lending/pages/CollateralRegisterPage.tsx
GET,/v1/syndication,/cbs-frontend/src/features/lending/api/syndicationApi.ts,27,syndicationApi,SyndicatedLoan[],,/cbs-frontend/src/features/lending/pages/SyndicationPage.tsx
GET,/v1/syndication/{},/cbs-frontend/src/features/lending/api/syndicationApi.ts,28,syndicationApi,SyndicatedLoan,,/cbs-frontend/src/features/lending/pages/SyndicationPage.tsx
GET,/v1/syndication/{}/participants,/cbs-frontend/src/features/lending/api/syndicationApi.ts,29,syndicationApi,Participant[],,/cbs-frontend/src/features/lending/pages/SyndicationPage.tsx
GET,/v1/project-finance,/cbs-frontend/src/features/lending/api/syndicationApi.ts,31,syndicationApi,ProjectFinance[],,/cbs-frontend/src/features/lending/pages/SyndicationPage.tsx
GET,/v1/project-finance/{},/cbs-frontend/src/features/lending/api/syndicationApi.ts,32,syndicationApi,ProjectFinance,,/cbs-frontend/src/features/lending/pages/SyndicationPage.tsx
GET,/v1/project-finance/{}/milestones,/cbs-frontend/src/features/lending/api/syndicationApi.ts,33,syndicationApi,ProjectMilestone[],,/cbs-frontend/src/features/lending/pages/SyndicationPage.tsx
GET,/v1/mortgages,/cbs-frontend/src/features/lending/api/mortgageApi.ts,6,mortgageApi,MortgageLoan[],,/cbs-frontend/src/features/lending/pages/MortgageDetailPage.tsx; /cbs-frontend/src/features/lending/pages/MortgageListPage.tsx
GET,/v1/mortgages/{},/cbs-frontend/src/features/lending/api/mortgageApi.ts,8,mortgageApi,MortgageLoan,,/cbs-frontend/src/features/lending/pages/MortgageDetailPage.tsx; /cbs-frontend/src/features/lending/pages/MortgageListPage.tsx
GET,/v1/mortgages/{}/ltv-history,/cbs-frontend/src/features/lending/api/mortgageApi.ts,10,mortgageApi,LtvPoint[],,/cbs-frontend/src/features/lending/pages/MortgageDetailPage.tsx; /cbs-frontend/src/features/lending/pages/MortgageListPage.tsx
GET,/v1/transactions,/cbs-frontend/src/features/transactions/api/transactionApi.ts,65,result,,,/cbs-frontend/src/features/transactions/pages/TransactionSearchPage.tsx
GET,/v1/transactions/{},/cbs-frontend/src/features/transactions/api/transactionApi.ts,70,result,Transaction,,/cbs-frontend/src/features/transactions/pages/TransactionSearchPage.tsx
POST,/v1/transactions/{}/reverse,/cbs-frontend/src/features/transactions/api/transactionApi.ts,74,result,{ message: string },,/cbs-frontend/src/features/transactions/pages/TransactionSearchPage.tsx
GET,/v1/accounts/selector,/cbs-frontend/src/features/statements/components/StatementRequestForm.tsx,84,StatementRequestForm,AccountOption[],"['statement-accounts'],",/cbs-frontend/src/features/statements/pages/StatementGeneratorPage.tsx
POST,/v1/statements/generate,/cbs-frontend/src/features/statements/api/statementApi.ts,130,statementApi,StatementData,,/cbs-frontend/src/features/statements/pages/StatementGeneratorPage.tsx
POST,/v1/statements/generate,/cbs-frontend/src/features/statements/api/statementApi.ts,133,statementApi,StatementData,,/cbs-frontend/src/features/statements/pages/StatementGeneratorPage.tsx
GET,/v1/statements/download,/cbs-frontend/src/features/statements/api/statementApi.ts,136,statementApi,string,,/cbs-frontend/src/features/statements/pages/StatementGeneratorPage.tsx
POST,/v1/statements/email,/cbs-frontend/src/features/statements/api/statementApi.ts,139,statementApi,{ success: boolean },,/cbs-frontend/src/features/statements/pages/StatementGeneratorPage.tsx
GET,/v1/statements/certificate,/cbs-frontend/src/features/statements/api/statementApi.ts,142,statementApi,CertificateData,,/cbs-frontend/src/features/statements/pages/StatementGeneratorPage.tsx
GET,/v1/statements/confirmation,/cbs-frontend/src/features/statements/api/statementApi.ts,145,statementApi,AccountConfirmationData,,/cbs-frontend/src/features/statements/pages/StatementGeneratorPage.tsx
GET,/v1/statements/subscriptions,/cbs-frontend/src/features/statements/api/statementApi.ts,148,statementApi,StatementSubscription[],,/cbs-frontend/src/features/statements/pages/StatementGeneratorPage.tsx
POST,/v1/statements/subscriptions,/cbs-frontend/src/features/statements/api/statementApi.ts,151,statementApi,StatementSubscription,,/cbs-frontend/src/features/statements/pages/StatementGeneratorPage.tsx
POST,/v1/statements/subscriptions/{},/cbs-frontend/src/features/statements/api/statementApi.ts,154,statementApi,StatementSubscription,,/cbs-frontend/src/features/statements/pages/StatementGeneratorPage.tsx
POST,/v1/statements/subscriptions/{}/delete,/cbs-frontend/src/features/statements/api/statementApi.ts,157,statementApi,void,,/cbs-frontend/src/features/statements/pages/StatementGeneratorPage.tsx
GET,/v1/accounts/{},/cbs-frontend/src/features/accounts/api/accountDetailApi.ts,234,account,BackendAccount,,/cbs-frontend/src/app/router.tsx; /cbs-frontend/src/features/accounts/pages/AccountDetailPage.tsx
GET,/v1/accounts/{}/transactions,/cbs-frontend/src/features/accounts/api/accountDetailApi.ts,239,transactions,BackendTransaction[],,/cbs-frontend/src/app/router.tsx; /cbs-frontend/src/features/accounts/pages/AccountDetailPage.tsx
GET,/v1/accounts/{}/interest-history,/cbs-frontend/src/features/accounts/api/accountDetailApi.ts,250,transactions,InterestHistory[],,/cbs-frontend/src/app/router.tsx; /cbs-frontend/src/features/accounts/pages/AccountDetailPage.tsx
GET,/v1/accounts/{}/holds,/cbs-frontend/src/features/accounts/api/accountDetailApi.ts,254,transactions,Hold[],,/cbs-frontend/src/app/router.tsx; /cbs-frontend/src/features/accounts/pages/AccountDetailPage.tsx
POST,/v1/accounts/{}/holds/{}/release,/cbs-frontend/src/features/accounts/api/accountDetailApi.ts,258,transactions,void,,/cbs-frontend/src/app/router.tsx; /cbs-frontend/src/features/accounts/pages/AccountDetailPage.tsx
GET,/v1/accounts/{}/linked-products,/cbs-frontend/src/features/accounts/api/accountDetailApi.ts,262,transactions,LinkedProducts,,/cbs-frontend/src/app/router.tsx; /cbs-frontend/src/features/accounts/pages/AccountDetailPage.tsx
GET,/v1/cash-pools,/cbs-frontend/src/features/accounts/api/cashPoolApi.ts,45,getCashPools,CashPool[],,/cbs-frontend/src/features/accounts/pages/CashPoolPage.tsx
GET,/v1/cash-pools/{},/cbs-frontend/src/features/accounts/api/cashPoolApi.ts,49,getCashPoolById,CashPool,,/cbs-frontend/src/features/accounts/pages/CashPoolPage.tsx
POST,/v1/cash-pools,/cbs-frontend/src/features/accounts/api/cashPoolApi.ts,53,createCashPool,CashPool,,/cbs-frontend/src/features/accounts/pages/CashPoolPage.tsx
GET,/v1/cash-pools/{}/sweeps,/cbs-frontend/src/features/accounts/api/cashPoolApi.ts,57,getSweepHistory,SweepTransaction[],,/cbs-frontend/src/features/accounts/pages/CashPoolPage.tsx
